id,title,is_paid,price,headline,num_subscribers,avg_rating,num_reviews,num_comments,num_lectures,content_length_min,published_time,last_update_date,category,subcategory,topic,language,course_url,instructor_name,instructor_url
4219382.0,Angular 12 and Python Django Full Stack Web Development,True,24.99,learn to create a full stack web application from scratch using Python Django and Angular 12.,9607.0,4.0,23.0,5.0,26.0,260.0,2021-08-03T07:01:51Z,2021-08-09,Development,Web Development,Django,English,/course/angular-12-and-python-django-full-stack-web-development/,Vinay Kumar,/user/vinay-kumar-r/
4219344.0,Statistics in Depth for Business Analytics and Data Science,True,19.99,Master the Statistics in Python and Data Science along with in-depth examples. Solid Foundation in Statistics Guaranteed,12338.0,4.7083335,88.0,21.0,61.0,403.0,2021-09-14T16:13:10Z,2022-03-24,Development,Data Science,Statistics,English,/course/statistics-for-data-science-and-business-analytics/,Data Is Good Academy,/user/data-is-good-2/
4219448.0,Vue JS and Python Django Full Stack Web Development Course,True,24.99,learn to create a full stack web application from scratch using Python Django and Vue JS.,12341.0,4.0,38.0,7.0,26.0,305.0,2021-08-03T08:03:44Z,2021-08-03,Development,Web Development,Vue JS,English,/course/vue-js-and-python-django-full-stack-web-development-course/,Vinay Kumar,/user/vinay-kumar-r/
4219560.0,Postman Course - Rest API Testing and Development,True,49.99,The most comprehensive API development and testing course on Postman. Learn to use mock server and scripting features.,11735.0,4.35,101.0,20.0,44.0,184.0,2021-08-03T20:22:08Z,2021-08-17,Development,Software Development Tools,API Testing,English,/course/fundamentals-of-postman/,Umer Nawab,/user/umer-nawab-4/
4219498.0,Snowflake SnowPro Core Certification Practice Test,True,19.99,Snowflake SnowPro Core Certification Exam Based Practice Test,4.0,4.5,1.0,0.0,0.0,0.0,2021-10-16T14:10:44Z,2021-10-16,IT & Software,IT Certifications,Snowflake SnowPro Core Certification,English,/course/snowflake-snowpro-core-certification-practice-test/,Mukund Kumar Mishra,/user/mukundkumarmishra/
4219562.0,Aquarell Workshop: Landschaften malen,True,109.99,Beeindruckende Landschaften in Aquarell Schritt für Schritt malen,159.0,4.1,16.0,1.0,20.0,242.0,2021-10-28T15:55:43Z,2021-10-27,Lifestyle,Arts & Crafts,Watercolor Painting,German,/course/aquarell-workshop-landschaften-malen/,Christin Stapff,/user/madchenkunst/
4219590.0,Kickstart Your Career In 90 Minutes: The Complete A-Z Guide,True,29.98,This Guide Will Help You Land Your Dream Job And Start A New Career From Scratch: Invest In Your Future Or Miss Out,19.0,4.888889,9.0,1.0,49.0,96.0,2021-09-23T20:02:25Z,2021-09-18,Personal Development,Career Development,Career Development,English,/course/kickstartyourcareer/,Noor Iskandar Bin Muhamed Ibrahim,/user/noor-iskandar-bin-muhamed-ibrahim/
4219542.0,Investing in Crypto,True,24.99,Complete Cryptocurrency and DeFi Investment & Trading Course.,18.0,4.0,4.0,2.0,28.0,203.0,2021-08-12T08:29:21Z,2021-08-10,Finance & Accounting,Cryptocurrency & Blockchain,Cryptocurrency,English,/course/investing-in-crypto_md/,MeedMob Inc ™,/user/masterdigest/
4219486.0,Job Interview Like A BOSS! How To Turn An Interview To A Job,True,69.99,"Learn job interviewing techniques & get the job you want. Step through the job interview process, take action to succeed",1299.0,4.647059,124.0,18.0,67.0,402.0,2021-08-05T00:56:41Z,2022-08-01,Personal Development,Career Development,Interviewing Skills,English,/course/interview-like-a-boss/,Peter Alkema,/user/peter-alkema-2/
4219598.0,Crisis Communications Masterclass - 3: Owning the Agenda,True,39.99,Learn how to gain control and reclaim the media narrative in a crisis scenario,2.0,0.0,0.0,0.0,10.0,94.0,2021-08-18T19:02:09Z,2022-03-23,Business,Communication,Media Training,English,/course/crisis-communications-masterclass-3-owning-the-agenda/,BlackRook Media,/user/adam-rook-2/
4219608.0,Introduction to Professional Communication,True,99.99,Become an effective communicator and get your next promotion,65.0,4.35,39.0,21.0,13.0,56.0,2021-08-06T10:09:42Z,2021-08-06,Personal Development,Career Development,Business Communication,English,/course/introduction-to-professional-communication/,Dr Peter J Mitchell,/user/peter-mitchell-50/
4219534.0,Aquarell Kurs: Malen mit Brush Pens,True,69.99,Moderne Aquarellmotive mit wasservermalbaren Pinselstiften gestalten,14.0,0.0,0.0,0.0,11.0,116.0,2021-10-27T15:38:01Z,2021-08-06,Design,Graphic Design & Illustration,Watercolor Painting,German,/course/aquarell-kurs-malen-mit-brush-pens/,Christin Stapff,/user/madchenkunst/
4219610.0,Technische Analyse – Praxisnah erklärt,True,89.99,"Charttechnik und fundamentale Globalanalyse anhand von Aktien, Edelmetallen und Kryptowährungen praxisnah erklärt",1066.0,4.675,135.0,40.0,76.0,795.0,2021-08-16T14:54:30Z,2022-04-30,Finance & Accounting,Investing & Trading,Technical Analysis (finance),German,/course/technische-analyse-praxisnah-erklart/,Finn Bartels,/user/nadja-schmidt-2/
4219682.0,Beginner Guide On How To Use Renderforest  For Your Business,True,199.99,"Learn Renderforest to create cool animations, videos, logo and much more! You can also use for freelance profit Gigs",1145.0,4.5,3.0,0.0,9.0,78.0,2021-08-03T18:00:19Z,2021-08-03,Design,3D & Animation,Video Creation,English,/course/beginners-guide-on-how-to-use-renderforest-animation/,David Oisamoje,/user/davidoisamoje/
4219710.0,"Мини курс. Акварель. Стамбул, улица Истикляль",True,0.3,"Все и сразу: перспектива, люди, архитектура и акварель!",1.0,0.0,0.0,0.0,5.0,71.0,2021-09-05T19:18:27Z,2021-09-04,Design,Graphic Design & Illustration,Watercolor Painting,Russian,/course/istanbul/,Evgeniya Yavuzarslan,/user/evgeniya-30/
4219724.0,The idea of the Holy,True,24.99,A study of the Biblical doctrine of Holiness,4.0,0.0,0.0,0.0,16.0,231.0,2021-08-10T18:18:30Z,2021-08-10,Personal Development,Religion & Spirituality,The Bible,English,/course/the-idea-of-the-holy/,Dr Ken Baker,/user/kenneth-george-jeffrey-baker/
4219700.0,Computer Network and It's Fundamentals from A to Z,True,3.0,Computer Networking with Basics Technology to Advanced and Complete Knowledge for Academic level,23321.0,3.15,145.0,23.0,33.0,244.0,2021-08-08T15:32:12Z,2021-08-04,IT & Software,Network & Security,Computer Network,English,/course/computer-network-and-its-fundamentals-from-a-to-z/,SE Abhishek,/user/abhishek-jatariya/
4219798.0,Kurs elektroniki dla początkujących,True,199.99,opanuj podstawy elektroniki w 6h!,73.0,4.285714,7.0,5.0,32.0,387.0,2021-08-03T21:41:53Z,2021-08-03,Teaching & Academics,Science,Electronics,Polish,/course/kurs-elektroniki-dla-poczatkujacych/,Daniel Tokarz,/user/743ed0be-9274-4215-bc16-5fff696c5910/
4219716.0,Crisis Communications Masterclass - 4: Going on the Record,True,39.99,Learn how to engage with the media the right way during a crisis,2.0,0.0,0.0,0.0,10.0,108.0,2021-08-18T19:02:15Z,2021-08-13,Business,Communication,Media Training,English,/course/crisis-communications-masterclass-4-going-on-the-record/,BlackRook Media,/user/adam-rook-2/
4219726.0,【初学者向け】データマネジメント入門！DX推進やAI 導入を支える重要な要素をDMBOKに沿ってみていこう！,True,10.0,DX推進やAI 導入そして攻めのデータ活用のためには、どうやってデータを貯めてどうやってデータを管理し最終的なデータ活用に落とし込んでいくべきなのか！データマネジメントの体系「DMBOK」に沿って理解し、実務に活かしていこう！,1892.0,4.205263,474.0,57.0,18.0,80.0,2021-09-21T12:39:17Z,2022-05-11,IT & Software,Other IT & Software,Database Management,Japanese,/course/data-management/,ウマ たん,/user/shang-ye-you-ma/
4219764.0,Asana Project Management- Beginners Guide to using Asana '22,True,109.99,Asana Software: The complete Beginners Guide. Learn how to get more done with the Asana Project Management Software.,1297.0,4.35,14.0,1.0,37.0,161.0,2021-11-20T03:32:06Z,2021-11-19,Business,Project Management,Project Management,English,/course/asana-project-management-for-beginners/,"Anike , Zebra Soul Art",/user/anime-kehinde/
4219638.0,Belajar Aquaponik Bersama Tanikota Truly Natural Aquaponics,True,549.0,"Kami mengajarkan apa yang kami kembangkan, kerjakan dan hasilkan sendiri!",1.0,0.0,0.0,0.0,5.0,145.0,2021-09-13T14:09:31Z,2021-08-05,Lifestyle,Home Improvement & Gardening,Aquaponics,Indonesian,/course/belajar_aquaponik_bersama_tanikota_truly_natural_aquaponics/,PT. Tanikota Agribudaya Edulestari (PT. TABEL),/user/tanikota-agribudaya-edulestari/
4219692.0,ClearSpeak's English pronunciation for FILIPINO accents,True,29.99,Achieve polished British pronunciation with the renowned ClearSpeak Method. Ideal for IELTS and those on a career path.,3.0,0.0,0.0,0.0,22.0,990.0,2021-08-05T07:41:53Z,2022-06-13,Teaching & Academics,Language Learning,English Pronunciation,English,/course/professional-english-pronunciation-for-filipino-accents/,Alison Kimble,/user/alison-kimble/
4219830.0,الاوتكاد من الصفر حتى الاحتراف,True,199.99,AutoCAD 2015 دليلك الشامل لتعلم برنامج الأوتوكاد من الصفر وحتى الإحتراف,38.0,5.0,5.0,1.0,65.0,435.0,2022-02-13T16:31:02Z,2022-07-30,Design,Architectural Design,AutoCAD,Arabic,/course/cad2015_elmanawy/,Ahmed El-Manawy,/user/ahmed-el-manawy/
4219730.0,Einstieg in das Programmieren mit RISC-V Assembler,True,64.99,Grundlagen der RISC-V Assemblersprache,23.0,3.5,1.0,0.0,64.0,383.0,2021-11-24T17:59:06Z,2021-11-23,Development,Software Engineering,Risc-V,German,/course/programmieren-mit-risc-v-assembler/,Matthias Koenig,/user/matthias-koenig-3/
4219850.0,Crisis Communications Masterclass - 5: Closing it Down,True,39.99,Learn how to bring your crisis to a close and move on from the media storm,2.0,0.0,0.0,0.0,10.0,100.0,2021-08-22T00:32:04Z,2021-08-14,Business,Communication,Media Training,English,/course/crisis-communications-masterclass-5-closing-it-down/,BlackRook Media,/user/adam-rook-2/
4219874.0,MongoDB-Mastering MongoDB for Beginners (Theory & Projects),True,199.99,"MongoDB- Master MongoDB Development Applications, MongoDB with Python, MongoDB with Django, MongoDB with NodeJs, etc.",153.0,4.7,24.0,7.0,169.0,626.0,2021-08-19T03:39:12Z,2022-09-01,IT & Software,Other IT & Software,MongoDB,English,/course/mongodb-mastering-mongodb-for-beginners-theory-projects/,AI Sciences,/user/ai-sciences/
4219906.0,Process Costing made EASY | CA ACCA CMA CPA CIA candidates,False,0.0,Understand the logic behind process costing and the easiest way to solve exam questions right first time,722.0,4.1666665,6.0,0.0,10.0,120.0,2021-08-05T04:32:32Z,2021-08-05,Finance & Accounting,Finance Cert & Exam Prep,Certified Internal Auditor (CIA),English,/course/process-costing/,"Shaikh Emad Gohar, ACCA CGAP CIA CMA CFE CRMA",/user/shaikhemadgohar/
4219892.0,Practical No-Bullshit Beginners Meditation course,False,0.0,A ten day course to help you esablish a meditation habit,433.0,4.75,4.0,2.0,11.0,115.0,2021-08-11T20:53:57Z,2021-11-22,Health & Fitness,Meditation,,English,/course/practical-no-bullshit-beginners-meditation-course/,Siebren de Vos,/user/siebren-de-vos/
4219836.0,【Unity C# ゲーム開発初級】ガイスター風ボードゲーム開発講座,True,24.0,脱初心者！ボードゲーム開発の一歩を踏み出そう。基礎を学んでガイスター風のボドゲを開発します。別のゲームにも応用ができるようになるべくスクリプトを使ってやさしく解説しています。ぜひチャレンジしてみてください！,154.0,4.85,10.0,1.0,64.0,502.0,2021-08-06T06:47:25Z,2021-10-18,Development,Game Development,C#,Japanese,/course/ild-unity-geister/,Unity ゲーム開発ラボ,/user/daizin/
4219890.0,İpek kirpik,True,249.99,İpek kirpik kursu kısa tanıtım,133.0,3.65,12.0,2.0,11.0,35.0,2021-10-14T09:38:06Z,2021-10-13,Teaching & Academics,Other Teaching & Academics,Beauty,Turkish,/course/ozgebasdag/,Özge BAŞDAĞ,/user/ozge-basdag/
4219888.0,CompTIA CYSA+ CS0-002,True,19.99,CompTIA Cyber Security Analyst Exam Preparation Questions,1107.0,3.7,5.0,1.0,0.0,0.0,2021-09-03T09:50:28Z,2022-02-23,IT & Software,IT Certifications,CompTIA CySA+,English,/course/comptia-cysa-cs0-002/,Alexandru Serghie,/user/alexandru-serghie/
4219922.0,SC-300 : Microsoft Identity and Access Administrator,True,199.99,Learn everything about identity & security - The right way,5991.0,4.556338,133.0,28.0,261.0,851.0,2021-10-06T06:26:36Z,2022-06-16,IT & Software,Network & Security,Network Security,English,/course/sc-300-microsoft-identity-and-access-administrator-y/,Anand Rao Nednur,/user/anand-rao-4/
4219956.0,"Batería: Ritmos con Notas Fantasma, de Básico a Intermedio",True,29.99,Lleva tus ritmos al siguiente nivel aprendiendo a aplicar notas fantasma con el curso online más completo y didáctico.,21.0,5.0,1.0,0.0,44.0,377.0,2021-08-13T02:56:45Z,2021-08-12,Music,Instruments,Drums,Spanish,/course/notasfantasma-basicoaintermedio/,Juan Cruz Martínez,/user/juan-cruz-martinez-2/
4220016.0,Craft and Hobby Course - Beginner to Advance.,True,59.99,"Turn your craft, creative skills and hobbies into a side hustle or full time income.",2.0,0.0,0.0,0.0,5.0,158.0,2021-08-11T17:49:29Z,2021-08-11,Lifestyle,Arts & Crafts,Crafting,English,/course/the-ultimate-craft-course-beginner-to-advance/,Elizabeth Penrose,/user/elizabeth-penrose-3/
4219980.0,EXCEL Básico ao Avançado! Crie Planilhas Profissionais 2022,True,84.9,Aprenda na Prática a ganhar produtividade no Excel! Além de entender Recursos Avançados como Macros e Funções Lógicas!,438.0,4.7045455,154.0,30.0,114.0,1014.0,2021-08-04T19:18:00Z,2022-04-19,Office Productivity,Microsoft,Excel,Portuguese,/course/excel-basico-ao-avancado-crie-planilhas-profissionais/,Roberto Oliveira,/user/roberto-dos-santos-oliveira/
4220176.0,Conviértete en experto en Reparación de Refrigeradores,True,49.99,"Aprende a reparar completamente Neveras, Heladeras, Refrigeradores, con freezer convencional y nofrost. Sé un técnico YA",272.0,4.625,50.0,18.0,14.0,268.0,2021-08-11T21:03:30Z,2021-08-11,Teaching & Academics,Engineering,HVAC,Spanish,/course/conviertete-en-experto-en-reparacion-de-heladeras-desde-cero/,Ref Climek,/user/climek/
4219940.0,애착의 심리학,True,99.0,"아이의 인생을 결정하는 조건, ""애착""에 대해 바로 알기",248.0,4.425,46.0,10.0,22.0,339.0,2021-09-14T21:42:26Z,2021-08-24,Personal Development,Parenting & Relationships,Parenting,Korean,/course/attachment/,보연 이,/user/iboyeon-2/
4219926.0,Easy Japanese Conversation Lessons,True,19.99,Easy Japanese is a conversation-based language course for beginners.,4.0,0.0,0.0,0.0,40.0,759.0,2021-08-13T17:44:56Z,2022-04-08,Teaching & Academics,Language Learning,Japanese Language,English,/course/easy-japanese-conversation-lessons/,Japanese Tutor,/user/song-wei-wu-yan/
4220018.0,Healing Yourself Through Cognitive Behavioral Therapy (CBT),True,199.99,"Learn with a licensed therapist using Cognitive Behavioral Therapy, an evidence-based psychotherapy, to heal yourself.",77.0,4.35,14.0,5.0,20.0,125.0,2022-04-11T19:56:19Z,2022-05-19,Health & Fitness,Mental Health,CBT Cognitive Behavioral Therapy,English,/course/healing-yourself-through-cognitive-behavioral-therapy-cbt/,Jellis Vaes,/user/jellis-vaes/
4219962.0,Impress your audience with Microsoft PowerPoint,True,27.99,How to store and share information using Microsoft PowerPoint,2814.0,3.9,12.0,1.0,12.0,95.0,2021-08-04T02:10:04Z,2021-08-03,Office Productivity,Microsoft,Writing Editing,English,/course/microsoft-powerpoint-basic-tools-and-tricks/,Aizad Adam Ahmad,/user/aizad-ahmad/
4219970.0,Azure Serverless Functions,False,0.0,A comprehensive course on Azure Functions,3452.0,4.076923,74.0,3.0,33.0,106.0,2021-08-17T09:15:38Z,2021-09-06,IT & Software,Other IT & Software,Azure Functions,English,/course/azure-serverless-functions/,Rohit Abraham,/user/rohit-abraham-5/
4220076.0,Google Keyword Planner Masterclass - keyword research 101,False,0.0,SEO training for keyword research using the 100% Free Google Keyword Planner tool!,2383.0,4.4,40.0,5.0,10.0,30.0,2021-08-06T02:17:09Z,2021-08-04,Marketing,Search Engine Optimization,Keyword Research,English,/course/google-keyword-planner-masterclass/,Alessio Lorandi,/user/alessio-lorandi2/
4219904.0,Тонкости нотариального перевода,True,0.3,(Нотариальный перевод-Легализация-Личные документы),7.0,5.0,1.0,0.0,20.0,167.0,2021-09-22T06:16:12Z,2021-09-16,Teaching & Academics,Language Learning,Translation Business,Russian,/course/notarial_translation/,Denis Viatkin,/user/denis-viatkin/
4220224.0,المتجهات للصف الحادي عشر والثاني عشر والجامعة | Vectors,True,19.99,شرح تفصيلي ومتكامل عن المتجهات,4.0,5.0,1.0,1.0,36.0,324.0,2021-09-06T13:56:17Z,2021-09-14,Teaching & Academics,Science,Math,Arabic,/course/vectors-e/,Tariq Abdelrahman Abualrob,/user/tariq-abdelrahman-abualrob/
4220000.0,HTML / CSS تعلم بناء مواقع للمبتدئين بشكل احترافي باستخدام,True,59.99,البناء من الصفر الى النشر على السيرفر العالمي,3.0,5.0,2.0,1.0,12.0,295.0,2021-09-23T20:42:14Z,2021-09-25,Development,Web Development,CSS,Arabic,/course/html-css-x/,Mustafa kreez,/user/mustafa-kreez-4/
4220028.0,The Game of Life,False,0.0,Making the Right Choice in life,700.0,4.3333335,3.0,1.0,5.0,43.0,2021-09-03T10:03:56Z,2021-09-02,Personal Development,Personal Transformation,Personal Development,English,/course/the-game-of-life/,Eddryll Teo Leong Heng,/user/eddryll-teo-leong-heng/
4220052.0,Do Zero Aos Mils - Marketup,True,79.9,"Aprenda a usar a Marketup, você pode melhorar a gestão do seu negócio e vender consultoria para outros estabelecimentos.",4.0,0.0,0.0,0.0,36.0,272.0,2021-09-12T14:33:48Z,2021-12-17,Business,Management,ERP,Portuguese,/course/do-zero-aos-mils-marketup/,Robervald Da Silva Sidrome,/user/robervald-da-silva-sidrome/
4220024.0,Основы биоинформатики,True,19.99,Изучите важную науку будущего,4.0,0.0,0.0,0.0,17.0,165.0,2021-08-05T17:22:51Z,2021-08-03,Development,Data Science,Bioinformatics,Russian,/course/bioinformatics_drv/,Roman Dushkin,/user/roman-dushkin-2/
4220068.0,Turn Your LinkedIn Into a Magnetic Sales Funnel,True,29.99,A Linkedin course that walks you step-by-step through on the strategies my clients use to find and targe quality clients,1.0,0.0,0.0,0.0,6.0,42.0,2021-10-04T01:49:55Z,2021-09-28,Business,Business Strategy,LinkedIn,English,/course/turn-your-linkedin-into-a-magnetic-sales-funnel/,Alia Khatib,/user/alia-khatib-2/
4220204.0,Grants Management 101,True,19.99,A High-Level Overview of the Grants Management Process,1366.0,4.388889,65.0,11.0,18.0,81.0,2021-11-04T15:46:25Z,2021-12-14,Business,Management,Management Skills,English,/course/grants-management-101/,S. Nicole Green,/user/shaterra-green/
4220090.0,Learn a Salsa On2 Footwork Choreography from Desueño Dance,True,24.99,Enjoy dancing with this fun and exciting routine,1.0,0.0,0.0,0.0,9.0,56.0,2021-09-13T06:31:41Z,2021-08-07,Health & Fitness,Dance,Salsa Dancing,English,/course/desueno-dance-salsa-on2-footwork-choreography-1/,Denita Inez,/user/denita-inez/
4220226.0,Mental Performance Training,True,19.99,Mental Training Mini-Course,8.0,5.0,3.0,1.0,9.0,35.0,2021-08-27T02:24:01Z,2021-08-28,Personal Development,Motivation,Goal Achievement,English,/course/mental-performance-training/,Kristen Morton,/user/kristen-morton-32/
4220416.0,مدخل لبرنامج اوتوكاد - AutoCad Introduction,False,0.0,تعلم برنامج الاوتوكاد نسخة 2013 حتى 2021,497.0,5.0,23.0,5.0,18.0,114.0,2021-08-05T02:47:59Z,2021-08-03,Design,Architectural Design,AutoCAD,Arabic,/course/autocad-introduction/,سمير بركات,/user/sameer-barakat-2/
4220472.0,Geology of the British Isles for Wizards,True,19.99,This class discusses the geologic history of the British Isles as found in a popular young adult wizard fantasy series.,1.0,0.0,0.0,0.0,5.0,95.0,2021-08-10T02:38:32Z,2021-08-09,Teaching & Academics,Science,Geology,English,/course/geology-of-the-british-isles-for-wizards/,Lauren Ard,/user/lauren-ard-4/
4220358.0,Unity 3D Games Development,True,19.99,Learn the 3D Games Development - A step by step guide.,0.0,0.0,0.0,0.0,26.0,390.0,2021-08-07T14:32:01Z,2021-08-18,IT & Software,IT Certifications,3D Game Development,English,/course/unity-3d-games-development/,Tauqeer Faiz,/user/tauqeer/
4220396.0,Radicales - Curso de Matemáticas de Cero a Experto,True,19.99,Curso de Radicación - Aprende todo sobre las Raíces,1.0,0.0,0.0,0.0,39.0,142.0,2021-08-13T01:34:23Z,2021-08-11,Teaching & Academics,Math,Math,Spanish,/course/radicales-curso-de-matematicas-de-cero-a-experto/,Alejandro Aspiazu,/user/alejandro-aspiazu/
4220400.0,AutoCAD,True,19.99,Сможете использовать AutoCAD 2D-3D в работе или в учебе.,6.0,3.5,5.0,2.0,17.0,1032.0,2021-08-05T16:58:30Z,2021-08-04,Design,Architectural Design,Architectural Design,Russian,/course/autocad-y/,AKZHOL TURSYNBEK,/user/akzhol-20/
4220244.0,Grafika wektorowa w Inkscape,True,19.99,Jak okiełznać beziery i stworzyć dowolny projekt graficzny?,14.0,4.0,1.0,0.0,0.0,0.0,2021-08-03T21:42:34Z,2021-08-03,Design,Graphic Design & Illustration,Inkscape,Polish,/course/pikademia-inkscape/,Pikademia Edukacja XXIw.,/user/pikademia/
4220486.0,An Introduction to Birds Using Pokémon!,True,24.99,Learn about the taxonomy and biology of birds while learning about your favorite Pokemon from the popular anime/game.,4.0,4.0,1.0,0.0,5.0,125.0,2021-08-10T02:40:47Z,2021-08-09,Teaching & Academics,Science,Biology,English,/course/birds-using-pokemon/,Lauren Ard,/user/lauren-ard-4/
4220332.0,"Hörbuchsprecher werden - Hörbuch Aufnahme,Marketingstrategie",True,199.99,"Hörbuch Experten Ausbildung und Einnahmequellen - mit Deiner Audiobook Stimme bis hin nach Netflix, Amazon & Hollywood",832.0,4.3,13.0,8.0,18.0,183.0,2021-09-21T13:54:21Z,2021-10-04,Personal Development,Personal Brand Building,Audiobook Creation,German,/course/hoerbuchsprecher/,Christian Gera,/user/chris-974/
4220430.0,Certified English Indian Dance Arts Exercise Fitness Workout,True,2.0,Workshop Lessons for Varied life lessons in English language learning and Bharatanatyam combo EXERCISE Course,0.0,0.0,0.0,0.0,21.0,68.0,2021-08-03T18:32:10Z,2022-06-25,Health & Fitness,Dance,Indian Dance,English,/course/certified-english-indian-dance-arts-exercise-fitness-workout/,Sarita Manikandan Warrier,/user/sarita-wariyer-5/
4220496.0,An Introduction to Sea Life using Pokémon,True,24.99,Explore the wide variety of marine life found both in the ocean and in the Pokemon anime world.,2.0,0.0,0.0,0.0,5.0,125.0,2021-08-10T04:46:33Z,2021-08-09,Teaching & Academics,Science,Biology,English,/course/sea-life-using-pokemon/,Lauren Ard,/user/lauren-ard-4/
4220500.0,An Introduction to Plants and Fungi using Pokémon,True,19.99,Learn about the science of plants and fungi by comparing them to your favorite Pokemon!,1.0,0.0,0.0,0.0,5.0,76.0,2021-08-10T03:48:41Z,2021-08-09,Teaching & Academics,Science,Biology,English,/course/plants-and-fungi-using-pokemon/,Lauren Ard,/user/lauren-ard-4/
4220402.0,Dialux EVO Completo,True,79.9,"Modo livre, modo interiores, modo de iluminação viária, modelagem 3D, etc..",171.0,4.5625,40.0,7.0,33.0,232.0,2021-08-06T15:32:54Z,2022-08-24,IT & Software,Other IT & Software,DIALux,Portuguese,/course/dialux-evo-completo/,Tiago Henrique,/user/tiago-bochenski/
4220432.0,Negócio Digital Lucrativo,False,0.0,"Estratégias Aprovadas, Fáceis, Simples e Seguras para Construir um Negócio Digital Lucrativo de Sucesso",721.0,4.7,21.0,5.0,25.0,120.0,2021-08-27T17:47:38Z,2022-01-02,Marketing,Digital Marketing,Social Media Marketing,Portuguese,/course/negocio-digital-lucrativo/,Fantastik Soluções Digitais,/user/victor-palandi/
