id,title,is_paid,price,headline,num_subscribers,avg_rating,num_reviews,num_comments,num_lectures,content_length_min,published_time,last_update_date,category,subcategory,topic,language,course_url,instructor_name,instructor_url
2990404.0,Finanças Pessoais,True,119.9,Aprenda como controlar suas Finanças através de análises.,23.0,4.714286,7.0,0.0,9.0,170.0,2020-04-14T12:56:35Z,2020-04-14,Finance & Accounting,Finance,Personal Finance,Portuguese,/course/financas-pessoais-k/,Leonel Barretto Junior,/user/leonel-barretto-junior/
2990618.0,How To Make An Affiliate Marketing Website With WordPress,False,0.0,Amazon Affiliate Website For Beginners,3686.0,4.35,53.0,8.0,8.0,119.0,2020-04-17T03:51:36Z,2020-04-12,Business,Entrepreneurship,WordPress,English,/course/how-to-make-an-affiliate-marketing-website-with-wordpress/,James Stafford,/user/jamesstafford/
2990860.0,Fundamentals of Notion: Supercharge Your Productivity,True,69.99,"Learn how to use Notion to become more focused, organized and productive in your personal and professional lives",88.0,3.95,16.0,5.0,26.0,119.0,2020-04-17T14:59:34Z,2020-04-25,Personal Development,Personal Productivity,Notion Workspace,English,/course/fundamentals-of-notion-supercharge-your-productivity/,Brett James,/user/brett-chang/
2990888.0,Virtualização para Data Center com VMware vSphere,True,119.9,"Neste curso o aluno aprenderá sobre Máquinas virtuais, configurar e gerenciar redes virtuais e gerenciar armazenamento.",1297.0,4.5319147,293.0,38.0,59.0,530.0,2020-04-14T20:40:02Z,2021-12-26,IT & Software,Other IT & Software,VMware Vsphere,Portuguese,/course/vmware-vsphere-67-instalar-configurar-gerenciar/,Wesley T. Carvalho,/user/wesleycarvalho/
2990748.0,Curso de AutoCAD desde cero a experto!,True,34.99,La forma mas útil y rápida de aprender!,3.0,5.0,1.0,1.0,39.0,212.0,2021-03-07T13:54:43Z,2020-04-24,Design,Architectural Design,Architectural Design,Spanish,/course/curso-de-autocad-desde-cero-a-experto/,Lucas Puglisi,/user/lucas-puglisi/
2989894.0,تعلم محاسبه التكاليف على برنامج Microsoft Dynamics NAV,True,199.99,تعلم أساسيات استخدام موديول محاسبه التكاليف Cost Accounting على برنامج Microsoft Dynamics NAV 2018,1.0,5.0,1.0,0.0,15.0,102.0,2020-04-28T17:40:32Z,2020-04-26,Office Productivity,Microsoft,Accounting,Arabic,/course/learn-cost-accounting-on-microsoft-dynamics-nav-2018-arabic/,Ahmed Mohamed Rafik,/user/ahmedrafik/
2990884.0,Introdução ao Office 2016,False,0.0,"Aprenda as ferramentas do Word, Excel e PowerPoint de forma direta, simples e descomplicada, aplicando no seu dia a dia.",983.0,4.68,131.0,21.0,13.0,81.0,2020-04-14T13:59:07Z,2020-04-29,IT & Software,Other IT & Software,Microsoft Office,Portuguese,/course/introducao-office/,Douglas Mendes Mariano,/user/douglas-mendes-mariano/
2990708.0,Principles and Elements of Interior Design,True,3.0,Foundation course exposing the students to the Principles and Elements of Interior Designing,144.0,3.85,32.0,3.0,6.0,32.0,2020-04-23T02:06:00Z,2021-10-26,Design,Interior Design,Interior Design,English,/course/principles-and-elements-of-interior-designing/,ANJALI NANDKUMAR,/user/anjali-n-karale-2/
2991078.0,The Ultimate Arabic Course beginner to advanced,True,19.99,"Learn Egyptian and Eastern Arabic in one course ""Everyday Arabic""",812.0,4.4,22.0,8.0,45.0,338.0,2020-04-19T01:52:11Z,2020-07-02,Teaching & Academics,Language Learning,Arabic Language,English,/course/everyday-arabic/,Mohamed Emadeldin Ibrahim Elshenawy,/user/mohamed-emadeldin-ibrahim-elshenawy/
2990946.0,AWS S3 - Be the best,True,19.99,"Become an Expert in AWS S3! Learn Amazon S3 interaction with Lambda, Athena, CloudFront,VPC Endpoint",88.0,4.2222223,9.0,4.0,77.0,252.0,2020-04-18T17:21:31Z,2020-07-28,Development,Database Design & Development,Amazon AWS,English,/course/aws-s3-be-the-best/,Shahed Kazi,/user/shahed-kazi-2/
2991060.0,Dart Language Practice Tests,True,249.99,Time to raise awareness about Dart Language in 100 questions,1317.0,4.6,5.0,1.0,0.0,0.0,2020-04-12T13:15:34Z,2021-12-17,Development,Mobile Development,Dart (programming language),English,/course/dart-language-practice-tests/,Levent Kantaroğlu,/user/levent-kantaroglu/
2990682.0,React JS :Uygulamalı React JS Eğitimi,True,169.99,React js - React Component - React State - React LifeCycle - React Router - React JS Projeleri -React JS,7410.0,3.8076923,222.0,29.0,153.0,944.0,2020-04-21T10:07:29Z,2020-06-13,Development,Web Development,React JS,Turkish,/course/uygulamali-react-js-egitimi/,Can Boz,/user/canboz/
2990854.0,食品安全課程 (廣東話課程）,True,26.99,本課程設立就是為了協助 和激勵他們達到並保持最高的食品安全標準。,1.0,0.0,0.0,0.0,26.0,33.0,2020-04-16T21:43:22Z,2020-04-13,Lifestyle,Food & Beverage,Food Safety,Traditional Chinese,/course/ooihzxxp/,酷哥哥 KIT,/user/koo-lam/
2991056.0,Jak uczyć online? - narzędzia ułatwiające pracę nauczyciela,True,349.99,"Poznaj darmowe narzędzia, dzięki którym w 10 minut przygotujesz świetne materiały na lekcje online!",92.0,4.4,21.0,5.0,31.0,194.0,2020-07-21T12:41:40Z,2020-11-25,Teaching & Academics,Teacher Training,Teaching Online,Polish,/course/jak-uczyc-online/,Ewa Beczek,/user/ewa-beczek/
2991092.0,Revit MEP Tips (Arabic),False,0.0,Some modeling tips in Revit - MEP,1622.0,4.0,19.0,2.0,24.0,67.0,2020-04-16T20:43:16Z,2022-10-08,Teaching & Academics,Engineering,3D Modeling,Arabic,/course/revit-mep-tips/,Samaah Sultaan,/user/samaah-sultaan/
2991000.0,Dominando el Lenguaje PL/SQL de la Base de Datos ORACLE,False,0.0,"Descubre Como Dominar Rápidamente el Lenguaje PL/SQL de Forma Fácil, Intuitiva y Estratégica Usando las Mejores Técnicas",8490.0,3.0416667,150.0,41.0,15.0,101.0,2020-08-02T04:57:22Z,2021-08-15,IT & Software,Other IT & Software,Oracle Database,Spanish,/course/dominando-el-lenguaje-plsql-de-la-base-de-datos-oracle/,Roberto Vicencio,/user/roberto-vicencio/
2991086.0,Master Quora Ads - Beginner Level in 2022 [ Step by Step ],True,19.99,"How to start with Marketing on Quora platform. Learn to set up the Campaigns, Target Groups, Audience Building!",2505.0,3.25,16.0,5.0,15.0,57.0,2020-04-27T19:46:14Z,2021-10-03,Marketing,Paid Advertising,Quora,English,/course/quora-ads-training-course/,Ayush Gupta | Online Marketing Expert,/user/ayush-gupta-741/
2991166.0,Curso Express Salsaficionados 1 | Salsa Cubana Principiantes,True,379.0,Curso de Introducción al Baile de Casino,15.0,2.0,1.0,1.0,23.0,44.0,2020-04-25T02:47:34Z,2020-10-10,Health & Fitness,Dance,Salsa Dancing,Spanish,/course/clases-de-salsa/,Salsafición Academia de Baile,/user/amando-mendez-guzman/
2991038.0,初めてでもできる。WordPress(ワードプレス)を使って「自動更新型・動画まとめサイト」を作ろう。,False,0.0,自分専用動画まとめサイト・副業、在宅お小遣い稼ぎをサイトでしてみたい方。動画まとめサイトの作り方をゼロから紹介します！,1002.0,4.4,101.0,12.0,21.0,79.0,2020-04-14T09:07:17Z,2020-05-30,IT & Software,Other IT & Software,WordPress,Japanese,/course/wordpress-y/,Taka pon,/user/jing-shang-gao-chun/
2991178.0,The Complete SQL Bootcamp for Beginner in 2022,True,49.98,Learn how to use SQL effectively to analyse data,106.0,3.9,40.0,10.0,41.0,245.0,2020-10-14T20:50:56Z,2020-10-23,Development,Database Design & Development,SQL,English,/course/the-complete-sql-bootcamp-for-beginner/,Jason Zhang,/user/jiasheng-zhang-2/
2991204.0,MTA 98-364 Database Fundamentals : Practice Test Exam 2022,True,29.99,Best Practice Exams to test your knowledge and passing your real MTA 98-364 Exam (updated),109.0,4.55,35.0,9.0,0.0,0.0,2020-04-13T15:34:58Z,2022-09-01,IT & Software,IT Certifications,Microsoft 98-364 (Retired Exam),English,/course/mta-98-364-database-fundamentals-practice-test-latest/,Mehul Patel,/user/mehul-patel-43/
2991230.0,2022 The Complete Salesforce Training: Admin & Development,True,129.99,Learn Salesforce Development and Administration with hands-on examples that will make you an Expert!,11643.0,3.65,48.0,7.0,24.0,1145.0,2020-04-20T21:40:42Z,2020-08-02,IT & Software,IT Certifications,Salesforce Administration,English,/course/salesforce-administration-and-development/,Sai Acuity Institute of Learning Pvt Ltd Enabling Learning Through Insight!,/user/pvt-sai-acuity-institute-of-learning-ltd/
2990932.0,احترف إدارة الأعمال - الجزء الأول,False,0.0,مهارات ومبادئ إدارة الأعمال - الجزء الأول,1822.0,4.6,43.0,6.0,6.0,94.0,2020-11-15T09:30:48Z,2020-04-12,Business,Management,Business Fundamentals,Arabic,/course/business_administration_professional_level_one/,Dr. Abdulkarem Mohameed Al-Rawdhi,/user/abdulkarem-3/
2991324.0,"Indian Classical Dance, English lessons, Fitness Training",True,1.0,"Indian Dance Bharatanatyam theory and practical, English lessons",0.0,0.0,0.0,0.0,0.0,0.0,2021-10-02T13:44:00Z,2021-10-02,Health & Fitness,Dance,Indian Dance,English,/course/indian-classical-dance-english-lessonsfitness-training-etc/,Sarita Wariyer,/user/sarita-wariyer-3/
2991466.0,【男性向け】髪がふわっとボリュームアップ！プロが教える「髪と頭皮を健康に育てる、フケかゆみを防ぐ方法」,True,44.99,今日から実践できるヘアケアをお伝えします,12.0,4.75,4.0,2.0,11.0,38.0,2020-04-17T08:17:05Z,2020-04-16,Lifestyle,Beauty & Makeup,Hair Styling,Japanese,/course/akfkwxil/,たご ますみ,/user/yuan-kou-masumi/
2991534.0,Backlinks University - Link Building Strategies for 2021,True,49.99,This is a comprehensive course aimed at helping you master link building and its various methods,1555.0,4.55,76.0,12.0,14.0,251.0,2020-04-23T21:31:37Z,2021-06-04,Marketing,Search Engine Optimization,SEO,English,/course/backlinks-university/,Ibrahim Elsherbiny,/user/ibrahim-elsherbiny/
2991744.0,An introduction to showcalling for Stage Management Students,True,34.99,Learn about the differences between showcalling for theatre and corporate events,381.0,4.6,85.0,12.0,34.0,123.0,2020-06-16T02:29:57Z,2020-10-04,Teaching & Academics,Other Teaching & Academics,Event Planning,English,/course/an-introduction-to-showcalling-for-stage-management-students/,Kate Salberg,/user/katesalberg/
2991342.0,Python - Django ile Web Geliştirme Eğitimi(Todo App)-1.Bölüm,False,0.0,Dünya'da en çok tercih edilen Python programlama dili Web uygulaması geliştirme Framework'ü olan Django'yu Öğrenin,19173.0,4.431818,498.0,60.0,14.0,106.0,2020-04-21T11:28:07Z,2020-04-30,Development,Web Development,Python,Turkish,/course/python-django-ile-web-uygulama-gelistirme-egitimi/,Mehmet TEK,/user/mehmet-tek/
2991432.0,AZURE ACTIVE DIRECTORY AZ-104 -AZ-305 - SC-300,True,129.99,Microsoft Azure AD بالعــربية,93.0,5.0,44.0,16.0,29.0,473.0,2020-04-28T18:33:24Z,2022-05-22,IT & Software,Other IT & Software,Azure Active Directory,Arabic,/course/azure-ad-ar/,Alaa Amin,/user/alaa-amin-3/
2991754.0,Curso de chino A1 desde zero (Hsk 1),True,79.99,Aprender chino desde cero paso a paso y  prepárate para el examen oficial de HSK 1.,3570.0,4.5,78.0,19.0,32.0,473.0,2020-04-24T18:43:37Z,2021-12-31,Teaching & Academics,Language Learning,Chinese Language,Spanish,/course/chino-basico-mitoyo/,Instituto Mitoyo,/user/mitoyo-2/
2991812.0,2022 Ultimate Guide to YouTube Channel & YouTube Masterclass,True,99.99,"TubeHeroes - Practical & Complete Guide to YouTube Growth, YouTube Channel & YouTube Masterclass",162495.0,4.462963,1989.0,313.0,67.0,621.0,2020-05-03T23:21:38Z,2021-03-26,Marketing,Content Marketing,YouTube Audience Growth,English,/course/tubeheroes/,Nick Nyxson,/user/nick-nyxson/
2991350.0,ServiceNow Certified System Administrator Practice Exams,True,39.99,ServiceNow CSA - 2022 Certification - San Diego Release Updated.,176.0,3.7,49.0,12.0,0.0,0.0,2020-04-13T13:55:50Z,2022-05-17,IT & Software,IT Certifications,ServiceNow Certified System Administrator,English,/course/servicenow-certified-system-administrator-practice-exams/,ServiceNow Practice Exams,/user/umme-habeeba-4/
2991496.0,Death Awareness Meditation,True,19.99,Prepare to die to live your life conscious,25.0,4.1,5.0,5.0,10.0,82.0,2020-04-18T03:33:56Z,2020-04-21,Personal Development,Motivation,Meditation,English,/course/death-awareness-meditation/,Klaus J.R. Altersberger,/user/klaus-altersberger/
2991312.0,Gestire lo Smart Working tra privacy e sicurezza dei dati,True,19.99,"Pianifica il lavoro agile rispettando i 4 pilastri: privacy, cybersecurity, diritto del lavoro e cultura aziendale",714.0,4.35,47.0,17.0,16.0,62.0,2020-04-23T10:59:25Z,2020-04-18,Business,Entrepreneurship,Cyber Security,Italian,/course/gestione-smartworking-privacy-sicurezza-dati-privacynetwork/,Privacy Network,/user/privacy-network/
2991790.0,Essentials of Lighting in Interior,True,1.0,Foundation course exposing the students to the essentials of lighting and its importance in Interior designing,13.0,3.4166667,6.0,2.0,6.0,33.0,2020-12-20T17:31:37Z,2021-09-11,Design,Interior Design,Interior Design,English,/course/essentials-of-lighting-in-interior/,ANJALI NANDKUMAR,/user/anjali-n-karale-2/
2991552.0,【50代必見】50代からオンラインスクールで収入を得る方法,False,0.0,オンラインスクールで収入を得ようと思っているなら、「今」がチャンスです。50歳で初めてオンラインスクール構築を学び始めた僕が実際に経験した内容をダイジェストにして解説します。,213.0,4.5,15.0,3.0,9.0,30.0,2020-04-15T10:51:07Z,2020-12-27,Teaching & Academics,Online Education,Online Course Creation,Japanese,/course/onlineschoolfor50s/,相葉知良 アイバカズヨシ,/user/xiang-xie-zhi-liang/
2991262.0,Pressure Safety Valve and other Safety Devices,True,69.99,"importance of PZV;PZV const;Definitions of system/PZV parametersPZV Types;Sizing software,pzv maintenace,certification",77.0,3.8,14.0,6.0,10.0,152.0,2020-04-28T22:17:49Z,2020-04-21,Teaching & Academics,Engineering,Chemical Engineering,English,/course/pressure-safety-valve-and-other-safety-devices/,Mohammed Arfaq Ahmed,/user/mohammed-arfaq-ahmed/
2991728.0,Kids Art: Proven method for Drawing Birds + incl Art project,True,34.99,"Learn to draw and color birds, learn the basics of Oil pastel and watercolor techniques + create a comprehensive project",45.0,4.35,16.0,6.0,32.0,79.0,2020-05-15T15:30:36Z,2020-05-09,Personal Development,Creativity,Art for Kids,English,/course/kids-art-proven-method-for-drawing-birds-incl-art-project/,Sathyapriya Subramaniam,/user/sathyapriya-subramaniam/
2991786.0,Quran With Tajweed In Urdu Hindi - Amma Para - EASIEST Way,False,0.0,Quran With Tajweed In Urdu Hindi - Amma Para Juzz - FREE E Copy Of Color Coded Quran Juzz 30 - Islam - Tajweed Made Easy,83.0,0.0,0.0,0.0,12.0,96.0,2020-04-19T21:31:01Z,2020-04-20,Teaching & Academics,Language Learning,Quran,English,/course/quran-tajweed/,Shahzeb Hussain,/user/4f6b0128-6473-4b97-8b57-acaaf0a2f357/
2991410.0,פיתוח של  רשתות נוירונים בפייתון בעזרת machine learning,True,139.9,קורס ללמידה עמוקה ופיתוח של רשתות נוירונים בפייתון בעזרת הספריות tensorflow & keras- machine learning,70.0,4.65,20.0,3.0,36.0,396.0,2020-05-26T16:43:52Z,2020-05-12,Development,Data Science,Convolutional Neural Networks,Hebrew,/course/practical-neural-networks-with-keras-heb/,Itzhak Gerber,/user/itzhakgerber/
2991202.0,Meditation - A Way of Being,True,99.99,Learning to Navigate your Inner World,26.0,4.6,5.0,0.0,67.0,216.0,2022-04-27T20:36:00Z,2022-04-25,Personal Development,Personal Transformation,Meditation,English,/course/meditation-a-way-of-being/,Joanna Bardol,/user/joanna-bardol/
2991340.0,Learn IP addressing and IPV4 Subnettings,True,19.99,Learn Subnetting through practical example and get ready for your CCNA exam,1265.0,3.25,4.0,1.0,5.0,76.0,2020-05-26T13:34:10Z,2020-05-05,IT & Software,Network & Security,Subnetting,English,/course/learn-ip-addressing-and-ipv4-subnettings/,Siyamand Rashid,/user/siyamand/
2991816.0,The Business Branding Strategy Masterclass,True,199.99,Learn to Create a Business Branding Strategy from Scratch to Attract New Customers and Increase Value of Any Business.,377.0,4.0,102.0,9.0,36.0,261.0,2020-05-05T20:09:52Z,2022-10-03,Business,Entrepreneurship,Business Branding,English,/course/the-complete-business-branding-masterclass/,Robin & Jesper,/user/robin-jesper/
2991848.0,Learn Linux in 1 Hour Installation and Important Commands,True,19.99,"Learn Linux in just 1 hour only, in this course coverd important and basics Linux command.",1.0,0.0,0.0,0.0,10.0,75.0,2020-04-26T18:48:24Z,2020-04-15,IT & Software,Operating Systems & Servers,Linux,English,/course/linux-expert-in-1-hour-installation-and-important-commands/,Dhiraj Gaikwad,/user/dhiraj-pratap-gaikwad/
2991914.0,"Elektrik Proje Çizimi, Metraj, Keşif, Maliyet Hakediş",False,0.0,"Elektrik proje çizimi, tasarımı, hesaplamalar. Örnek Projeler.  Metraj, keşif, yaklaşık maliyet. Mesleki bilgiler",8536.0,3.4117646,229.0,28.0,7.0,65.0,2020-04-13T06:31:23Z,2021-05-14,Teaching & Academics,Engineering,Electricity,Turkish,/course/elektrik-proje-cizimi-metraj-kesif-maliyet-hakedis/,Elektrik Proje Okulu,/user/elektrik-proje-okulu-2/
2991942.0,AWS for Beginners: The Ultimate Amazon Web Services Bootcamp,True,74.99,Learn the basics of Amazon Web Services (AWS).  No knowledge of AWS/cloud computing necessary! No software to install!,16270.0,4.3,65.0,8.0,108.0,665.0,2020-07-09T19:46:42Z,2022-03-29,IT & Software,Other IT & Software,Amazon AWS,English,/course/the-ultimate-amazon-web-services-aws-bootcamp/,Ram Mohan,/user/rammohan4/
2991974.0,Formation BigQuery (Google Big Query) niveau 1 (en français),True,19.99,Formation de premier niveau pour vous apprendre à utiliser l'outil BigQuery et vous former aux bases du langage SQL.,329.0,4.4583335,117.0,18.0,28.0,113.0,2020-04-23T18:11:53Z,2020-05-04,IT & Software,Other IT & Software,Google BigQuery,French,/course/formation-bigquery-google-big-query-niveau-1-en-francais/,Grégoire Guillier,/user/gregoire-guillier/
2991962.0,Business Model Innovation | Stand Out to Grow Your Business,True,199.99,Business Model Innovation Is About Changing One Thing to Win the Market - Learn Innovation to Outperform Competitors Now,335.0,3.8,95.0,6.0,62.0,556.0,2020-05-04T01:41:40Z,2022-10-03,Business,Entrepreneurship,Innovation,English,/course/business-model-innovation/,Robin & Jesper,/user/robin-jesper/
2992030.0,Power BI & Business Intelligence 2022,True,64.99,"Curso Power BI: Cuadros de mando, dashboards, modelado y análisis de datos, gráficos, informes, reportes, KPIs, y DAX.",55488.0,4.593496,2245.0,656.0,86.0,432.0,2020-05-10T00:55:36Z,2022-09-29,Business,Business Analytics & Intelligence,Microsoft Power BI,Spanish,/course/power-bi-para-business-inteligence-de-0-a-100/,Daniel Lledó Martínez,/user/daniel-lledo-martinez/
2992092.0,Como fazer seu curso online passo a passo,True,499.9,Como fazer seus curso online usando a plataforma.,47.0,4.65,13.0,4.0,48.0,163.0,2020-04-16T13:58:23Z,2020-04-24,Marketing,Digital Marketing,Online Course Creation,Portuguese,/course/como-fazer-seu-curso-online-passo-a-passo/,Danilo Lima,/user/mro-multirendaonline/
2992228.0,Exprime ELEMENTOR FREE al máximo [WORDPRESS] | 2022,False,0.0,Exprime al máximo Elemento gratuito desde cero. Crea webs con buen diseño que te diferencien del resto.,13415.0,4.15,555.0,147.0,15.0,81.0,2020-04-28T02:30:32Z,2020-04-29,Development,No-Code Development,WordPress,Spanish,/course/hazte-un-pro-con-elementor-free-wordpress-2020/,Rafa Tárrega,/user/rafatarre/
2991906.0,JAK WYBIĆ SIĘ NA YOUTUBE - OSIĄGAJ SUKCES ✅ ZARABIAJ WIĘCEJ,True,79.99,"Jak prowadzić kanał na YouTube aby zwiększyć ilość wyświetleń, subskrybcji oraz zarabiać na nim duże pieniądze!",105.0,4.4,19.0,5.0,33.0,433.0,2020-08-14T07:56:33Z,2020-08-10,Marketing,Social Media Marketing,YouTube Marketing,Polish,/course/jak-wybic-sie-na-youtube/,Informatek Kursy,/user/informatek/
2992002.0,AZ-204: Developing Solutions for Microsoft Azure,True,19.99,Practice Tests for AZ-204: Developing Solutions for Microsoft Azure (BETA) 2020,21.0,4.0,2.0,0.0,0.0,0.0,2020-04-13T23:10:45Z,2022-04-03,IT & Software,IT Certifications,Microsoft AZ-204,English,/course/az-204-developing-solutions-for-microsoft-azure/,Test Prep Expert,/user/test-prep-expert/
2992062.0,C# ile Sıfırdan Bakım Takip Programı Yapımı (2/2),True,169.99,Proje yaparak C# ile masaüstü uygulama geliştirmeyi ve SQL sorguları kullanmayı öğrenin.,135.0,4.0555553,9.0,1.0,169.0,804.0,2020-04-22T07:52:32Z,2022-07-23,Development,Programming Languages,C#,Turkish,/course/csharp-ile-sifirdan-bakim-takip-programi-yapimi-2/,Güçlü Köse,/user/strong3/
2992196.0,Stock Analysis for Beginners 101,True,1.0,Fundamental and Technical Analysis for Stocks,69.0,4.0,12.0,5.0,8.0,92.0,2020-04-22T20:21:34Z,2020-09-20,Finance & Accounting,Investing & Trading,Investing,English,/course/stock-analysis-for-beginners-101/,Dhruv Kumar,/user/dhruv-kumar-77/
2992296.0,Die Magie hypnotischer Sprachmuster entdecken und verstehen,True,99.99,"Mit hypnotischen Sprachmustern bekommst du im Alltag alles was du willst, du brauchst nur die richtigen Muster verwenden",241.0,4.6,39.0,12.0,20.0,120.0,2020-04-14T20:24:14Z,2020-07-29,Personal Development,Influence,Influence Skills,German,/course/die-magie-hypnotischer-sprachmuster-entdecken-und-verstehen/,Dirk Käfer,/user/dirk-kafer/
2992320.0,شرح كامل لمنصة بلوجر وكيفية انشاء موقع دون خبرة برمجية,True,19.99,تعلم إضافة قالب للموقع  و التعديل عليه و تعلم كيفية كتابة منشور و تعلم كيفية إضافة كلمات رئيسة على الموقع و المنشور,179.0,3.25,4.0,0.0,8.0,59.0,2020-04-24T03:25:11Z,2020-04-13,Development,Web Development,Google Blogger,Arabic,/course/learnblogger/,Mohamad Alsayed Alasaas,/user/mohamad-alsayed-alasaas/
2992312.0,The agile entrepreneur / manager,True,19.99,Develop your business or project simply and efficiently !,16.0,5.0,1.0,1.0,37.0,276.0,2020-05-12T14:34:11Z,2020-04-30,Business,Entrepreneurship,Agile,English,/course/the-agile-entrepreneur-intrapreneur/,Nizar Benazzouz,/user/nizar-benazzouz/
2992140.0,Learn IKIGAI,True,19.99,The Japanese Success Model For Happiness in Life,6016.0,3.15,104.0,32.0,7.0,42.0,2020-04-17T19:33:25Z,2020-04-18,Personal Development,Personal Productivity,Life Purpose,English,/course/learn-ikigai/,Dr. Dheeraj Mehrotra,/user/dr-dheeraj-mehrotra/
2992420.0,The Capoeira Angola Libray,True,199.99,learn capoeira angola movements,664.0,4.1875,8.0,5.0,54.0,109.0,2020-04-24T22:08:12Z,2020-04-16,Health & Fitness,Martial Arts & Self Defense,Capoeira,English,/course/thecapoeiralibray/,Tom Polonsky,/user/tom-polonsky/
