id,title,is_paid,price,headline,num_subscribers,avg_rating,num_reviews,num_comments,num_lectures,content_length_min,published_time,last_update_date,category,subcategory,topic,language,course_url,instructor_name,instructor_url
463354.0,Editorial Illustration Tutorial: From Drawing to Photoshop,True,44.99,"Learn how to transform a written article into a digital illustration with tips on drawing, color use, and texture.",1198.0,4.3,127.0,46.0,35.0,160.0,2015-04-08T16:57:23Z,2015-03-31,Design,Graphic Design & Illustration,Illustration,English,/course/editorial-illustration-illuminating-the-written-word/,Christine Nishiyama,/user/christinefleming/
463658.0,Create photorealistic house from scratch to end in AutoCAD,True,19.99,"Create a 3D house, make animated walkthrough video and make photorealistic rendering with this course",1739.0,4.65,234.0,53.0,25.0,165.0,2015-04-06T17:26:46Z,2018-09-23,Design,Architectural Design,AutoCAD,English,/course/realistic-rendering-in-autocad-create-3d-house-from-scratch/,Jaiprakash Pandey,/user/jaiprakashpandey2/
463312.0,Treinamento para Entrevistas de Emprego,True,49.99,Porque sorte é estar preparado quando as oportunidades surgem!,2001.0,4.578125,530.0,122.0,15.0,313.0,2015-04-03T18:52:52Z,2015-04-03,Personal Development,Career Development,Job Search,Portuguese,/course/treinamento-para-entrevistas-de-emprego/,Bruno Soalheiro,/user/avantta/
462828.0,Máster PHP ¡Dinamismo web al alcance de todos!,True,49.99,"Aprende desde cero a crear aplicaciones con PHP, carrito de la compra, programación orientada a objetos y Debbuging",750.0,3.45,185.0,76.0,108.0,502.0,2015-03-31T21:52:41Z,2015-06-26,Development,Web Development,PHP,Spanish,/course/curso-php/,Pixelpro formación online,/user/davidpiqugarcia/
463014.0,The Business of Freelancing 101,False,0.0,Learn how to manage and run a profitable freelance business,5471.0,4.4,63.0,18.0,20.0,97.0,2015-04-21T00:39:38Z,2017-10-20,Business,Entrepreneurship,Freelancing,English,/course/charge-higher-freelance-fees-with-niche-service-packages-1/,Mary Cummings,/user/marycummings/
463318.0,"Steps to Become ""Rookie of the Year"" in Real Estate",True,49.99,Learn how to sell more homes than experienced agents.,2421.0,4.3,337.0,103.0,25.0,140.0,2015-04-06T18:32:27Z,2015-05-20,Personal Development,Career Development,Real Estate,English,/course/rookieoftheyear/,Kristen Crabtree,/user/kristencrabtree/
463048.0,Ultimate Ableton Live 9: Part 2 - Recording & Warping,True,34.99,"Learning Ableton Live the right way: From the basics to the advanced, from Ableton Certified Trainer J. Anthony Allen.",1379.0,4.65,167.0,45.0,32.0,172.0,2015-03-31T16:49:40Z,2022-04-12,Music,Music Software,Ableton Live,English,/course/ableton2/,Jason Allen,/user/janthonyallen/
463720.0,How to Compose Music Like A Boss: Go From Zero to Hero,True,29.99,"Learn my straight forward approach to compose tons of new music creatively, effortlessly & destroy self-doubt forever!",3990.0,2.85,29.0,17.0,111.0,293.0,2015-11-11T22:41:18Z,2016-04-14,Music,Music Techniques,Music Theory,English,/course/how-to-write-new-music-with-full-creative-freedom-no-fear/,Tyrone Caballero,/user/tyroneactubcaballero/
464114.0,Microsoft Excel 2013: Beginner to Advanced,True,34.99,Learn useful features and helpful functions with this online Microsoft Excel 2013 course.  ,60.0,4.35,12.0,3.0,141.0,617.0,2015-05-15T18:31:42Z,2015-05-13,Office Productivity,Microsoft,Excel,English,/course/microsoft-excel-2013-beginner-to-advanced/,SONIC Performance Support - E-Learning Experts,/user/joernoelze/
463830.0,"Master Microsoft Excel, PowerPoint and Word 2013 - 27 Hours",True,149.99,"The Most Convenient Way to Boost Your Confidence And Learn MS Office 2013 Inside And Out—Quickly, No Travel or Classes.",4600.0,4.482143,766.0,104.0,175.0,1915.0,2015-04-12T22:14:40Z,2022-01-20,Office Productivity,Microsoft,Excel,English,/course/learn-microsoft-excel-powerpoint-and-word-2013/,Simon Sez IT,/user/simonsezit/
464122.0,Write German like a Native: 10 German Dictation Exercises,True,149.99,Improve your German language skills with one of the most efficient learning activities,2092.0,4.55,187.0,47.0,14.0,99.0,2017-06-08T20:18:18Z,2022-07-24,Teaching & Academics,Language Learning,German Language,English,/course/write-german-like-a-native/,Ingo Depner,/user/ingodepner/
464162.0,Master Pie Making | Pie & Tart Pastry Baking Course,True,74.99,Learn how to make critically acclaimed pies & tarts. Step-by-step Marie guides you through 20 recipes from her pie shop ,2501.0,4.8,179.0,64.0,41.0,190.0,2015-04-08T23:03:55Z,2015-10-15,Lifestyle,Food & Beverage,,English,/course/master-pie-making/,Marie Bigbee,/user/mariebigbee/
463880.0,Anger Management Exercises (Acupressure),True,34.99,Anger management and acupressure: Controlling anger with energy re-balancing: Anger Relief : Anger Management Exercises,319.0,4.05,10.0,4.0,9.0,46.0,2015-04-17T21:56:37Z,2015-05-15,Personal Development,Happiness,Acupressure,English,/course/heal-anger-and-resentment-with-acupressure/,Sonia Bruce,/user/soniabruce/
463914.0,Social Media Images & eBook Cover Design Made Easy ,True,19.99,Quickly Create Professional Social Media Images & eBook Covers With Fun & Free Tools,6237.0,4.35,85.0,33.0,11.0,54.0,2015-03-31T21:55:07Z,2016-02-09,Design,Design Tools,Social Media Marketing,English,/course/pimp-your-visuals-pdfs-for-free-with-picmonkey-and-canva/,Nathalie Chantal de Ahna,/user/nathaliechantaldeahna2/
464172.0,Music Production for Beginners,True,24.99,Got a computer and a love for music? Make your songs sound professional with this easy course!,103.0,4.25,11.0,4.0,40.0,222.0,2015-04-29T23:34:51Z,2015-09-22,Music,Music Production,Music Production,English,/course/intro-to-music-production-with-reason/,Ben Thornburg,/user/benthornburg/
463594.0,How To Write A Non-Fiction Book Fast Without Writers Block,True,44.99,Authors of books can charge a lot more for their expertise with the credibility it provides. It's simple and fast to do.,2867.0,4.05,34.0,16.0,24.0,84.0,2015-05-31T22:12:57Z,2015-06-01,Business,Communication,Writing a Book,English,/course/how-to-write-a-non-fiction-book/,Pete Kvist,/user/petekvist/
462668.0,How To Build A Website From Scratch + Blogging Blueprint,True,19.99,"In this comprehensive course I'll show you how to succeed online quickly, and easily...",18171.0,3.9,87.0,18.0,28.0,208.0,2015-04-08T17:39:03Z,2015-04-07,Development,Web Development,Blogging,English,/course/how-to-build-a-website-from-scratch-blogging-blueprint/,Joe Dirven,/user/joederden/
463888.0,Build your Willpower - The Science of Self-Control,True,199.99,Learn about the science behind strong willpower. Raise your self-control and achieve your goals.,3487.0,4.75,99.0,29.0,81.0,193.0,2015-06-09T20:18:29Z,2015-07-08,Personal Development,Personal Productivity,Willpower,English,/course/science-of-willpower/,Manuel Kraus,/user/manuelkraus/
463840.0,Acupressure For Beginners : Acupressure Principles,False,0.0,Acupressure For Beginners : 8 Questions Answered - Acupressure Principles : Practical Acupressure For Beginners,11204.0,4.35,349.0,107.0,10.0,42.0,2015-04-06T21:48:00Z,2016-02-15,Health & Fitness,General Health,Acupressure,English,/course/what-is-acupressure/,Sonia Bruce,/user/soniabruce/
464184.0,Photoshop Smart Objects Masterclass (2021),True,189.99,Learn to use amazing  smart objects in Photoshop and become Powerful and super Photoshop user and graphic designer.,3985.0,4.45,39.0,11.0,17.0,119.0,2015-04-07T22:23:50Z,2019-05-08,Design,Graphic Design & Illustration,Photoshop,English,/course/a-genius-guide-become-photoshop-smarty-with-smart-objects/,Rahul Giri,/user/rahulgiri2/
464346.0,Metaphysics Made Easy,True,29.99,The Key to Happiness,212.0,4.2,32.0,15.0,29.0,113.0,2015-05-20T23:43:44Z,2015-05-28,Lifestyle,Esoteric Practices,Metaphysics,English,/course/metaphysics-made-easy/,Rebecca Tripp,/user/rebeccatripp3/
464420.0,Home Recording: Budget Audio Recording on a Laptop,True,34.99,Using pro-studio techniques on a small budget in a laptop recording setting to make awesome audio recordings!,2862.0,4.35,88.0,31.0,16.0,94.0,2015-04-01T00:43:29Z,2022-04-12,Music,Music Production,Music Recording,English,/course/audio-recording/,Jason Allen,/user/janthonyallen/
464422.0,How To Create A Title That Sells,True,19.99,A short course that will help you optimize your course title for maximum attention.,5147.0,3.95,22.0,12.0,14.0,44.0,2015-04-01T19:43:28Z,2015-04-01,Marketing,Paid Advertising,Book Marketing,English,/course/killer-titles/,Johnson Kee,/user/johnsonkee/
464100.0,Learning Apache mod_rewrite,True,49.99,Basic to Advanced Patterning and Rewriting Techniques,415.0,3.9,67.0,16.0,23.0,126.0,2015-04-01T00:20:55Z,2017-01-05,Development,Web Development,Apache Web Server,English,/course/learning-apache-mod_rewrite/,Infinite Skills,/user/infiniteskills/
464196.0,"2020 Youtube Hack: Paying For Engagement, Not Only Clicks!",True,19.99,Take Advantage Of Youtube's Biggest Mistake And Attract Targeted Visitors For Free Using Their Advertising Platform!,24690.0,4.05,118.0,22.0,26.0,186.0,2015-04-16T17:34:09Z,2020-05-24,Marketing,Social Media Marketing,YouTube Marketing,English,/course/youtube-advertising/,Howard Lynch,/user/howardlynch2/
464428.0,Learn to Code in Game Maker Language,True,19.99,Learn the basics of game development in GML.,736.0,4.0,93.0,34.0,64.0,219.0,2015-04-30T19:25:18Z,2015-07-09,Development,Game Development,GameMaker Studio,English,/course/learn-to-code-in-game-maker-language/,Nicholas Cohran,/user/nicholascohran/
464522.0,Create Games with Game Maker (no programming) from scratch,True,29.99,"Comes with ""Supplied Graphics"". Make games you can sell/share with friends. GM can port to Mobile Devices, Mac & Linux.",338.0,4.0,32.0,15.0,53.0,219.0,2015-06-02T00:38:13Z,2015-06-02,Development,Game Development,GameMaker Studio,English,/course/create-games-with-graphics-from-scratch/,Eldon Harris,/user/eldonharris/
464756.0,Best Online Excel Training | Best Shortcuts in 30 mins.,False,0.0,Quick useful guide to learn Excel Shortcuts (Save time & Money) [Excel 2007 - Excel -2019],74573.0,4.651961,5371.0,947.0,13.0,35.0,2015-04-01T19:12:37Z,2020-01-20,Office Productivity,Microsoft,Excel,English,/course/learn-excel-ninja-shortcuts/,Yoda Learning,/user/bi-data-analytics-school/
464884.0,BOOTY BOXING: Burn 1300 Cal Per Workout - Sculpt Your Booty,True,199.99,Wanna Look Great In Jeans? Then you Have To Put The Twerk In! Shape Your Booty And Learn To Kick Butt In The Process!,1279.0,4.7,44.0,20.0,68.0,435.0,2015-04-06T17:06:09Z,2015-07-06,Health & Fitness,Fitness,Boxing,English,/course/bootyboxing/,Kevin Letrel,/user/kevinbarringer2/
464844.0,Discover Classical Guitar Level 1,True,19.99,Take the Discover Classical Guitar course and very soon you will astound your family and friends with your playing.,1923.0,4.55,119.0,49.0,19.0,85.0,2015-06-21T20:31:22Z,2018-06-09,Music,Instruments,Classical Guitar,English,/course/discover-classical-guitar-level-1/,David Green,/user/551bbe1a66203/
464972.0,Maquillaje o automaquillaje completo: Maquillaje de día,True,19.99,"Aprende la técnica, trucos y consejos para realizar un maquillaje de día digno de una maquilladora profesional de éxito",160.0,3.75,44.0,22.0,13.0,66.0,2015-04-09T19:49:18Z,2015-04-12,Lifestyle,Beauty & Makeup,Makeup Artistry,Spanish,/course/conviertete-en-maquilladora-profesional-maquillaje-de-dia/,Smugin Academy,/user/busom/
464806.0,60-Second Anger Management,True,19.99,Learn the 60 Second Anger-Erase Technique to erase anger in under a minute and step into the emotion you need right now.,589.0,3.4,21.0,7.0,8.0,40.0,2015-04-06T21:16:12Z,2015-05-02,Personal Development,Stress Management,Anger Management,English,/course/instant-anger-management/,Scot Conway,/user/scotconway2/
465034.0,"Organic Chemistry: A Review with Flashcards, college or MCAT",True,59.99,"Learn organic chem from top to bottom with this 12-hour review of both semesters, reinforced with 400+ e-flashcards",744.0,4.85,78.0,17.0,66.0,773.0,2015-05-21T22:24:34Z,2015-05-25,Teaching & Academics,Science,Chemistry,English,/course/organic-chemistry-a-review-with-flashcards-college-or-mcat/,Michael Peterson,/user/michaelpalian/
464914.0,Getting Results by Building Relationships,True,149.99,Learn how to thrive in the corporate world when you have no formal authority,7470.0,4.840909,185.0,104.0,19.0,74.0,2015-04-06T18:18:54Z,2019-09-04,Personal Development,Influence,Relationship Building,English,/course/getting-results-by-building-relationships/,Sorin Dumitrascu,/user/sorindumitrascu/
465080.0,Photography: Learn how to use your camera in the Manual Mode,True,19.99,Go from confused DSLR camera owner to creative photographer.  Learn how to photograph.,1308.0,3.9,98.0,30.0,67.0,116.0,2015-04-26T22:17:21Z,2015-08-02,Photography & Video,Digital Photography,Photography,English,/course/photography-create-exceptional-photos-learn-manual-mode/,Marguerite Beaty,/user/margueritebeaty/
464976.0,"""Touch Typing"" training:From Beginner to Professional level!",True,19.99,Welcome to this one stop solution/course which will help you to achieve 60+ words per minute with 100% accuracy .,275.0,3.35,44.0,17.0,13.0,87.0,2015-04-01T20:34:34Z,2020-09-06,IT & Software,Other IT & Software,Typing,English,/course/typing-training-to-achieve-60-wpm-with-100-accuracy/,Gaurav Singh,/user/gauravsingh21/
464842.0,Auf dem neuesten Stand in 3D (bis 2015),False,0.0,Bringen Sie Licht in den Softwaredschungel,1287.0,4.3,38.0,6.0,57.0,441.0,2015-07-21T21:32:19Z,2021-01-31,Design,Design Tools,3D Animation,German,/course/auf-dem-neuesten-stand-im-3d-bereich-version1/,Andreas Fülscher,/user/54a1b4b785c2c/
465038.0,Video Alchemy: Sales Video Creation Hacking,True,199.99,"An A-to-Z ""Video Hack"" guide to creating Animoto, PowerPoint, and other easy videos for your business.",11895.0,3.5,138.0,73.0,102.0,372.0,2015-05-12T23:27:31Z,2015-08-24,Marketing,Video & Mobile Marketing,Sales Skills,English,/course/video-alchemy-sales-video-creation-powerpoint-camtasia-animoto-youtube/,Digi Strats,/user/digitalstrategies/
465162.0,Music Theory ABRSM Grade 4 Complete,True,179.99,Ace your music theory for ABRSM Grade 4 with Victoria Williams AmusTCL.,433.0,4.55,98.0,17.0,31.0,119.0,2017-04-12T03:28:12Z,2019-06-27,Music,Music Fundamentals,ABRSM,English,/course/music-theory-abrsm-grade-4/,Victoria Williams LmusTCL BA(Mus),/user/vickywilliams/
465160.0,Music Theory ABRSM Grade 3 Complete,True,179.99,Pass your ABRSM Grade 3 Music Theory exam with ease.,398.0,4.25,64.0,11.0,24.0,78.0,2017-04-12T21:53:23Z,2018-07-11,Music,Music Fundamentals,Music Theory,English,/course/music-theory-abrsm-grade-3/,Victoria Williams LmusTCL BA(Mus),/user/vickywilliams/
465334.0,Indian Culinary World - Master the art of Indian Cooking,True,99.99,"Secrets of cooking delicious Indian food, from SizzlingPots  - join 8000+ students in 125 countries in this masterclass!",9615.0,4.5625,1467.0,306.0,78.0,254.0,2016-01-01T22:42:56Z,2020-01-28,Lifestyle,Food & Beverage,Indian Cooking,English,/course/indianculinaryworld/,Jyoti Sawant,/user/jopatil/
465254.0,Effective Communication skills,True,19.99,Learn how to be a good communicator and win the world,425.0,4.0,35.0,10.0,7.0,34.0,2015-05-25T23:04:18Z,2019-05-09,Business,Communication,Communication Skills,English,/course/effective-communication-skills1/,Shameela Yoosuf Ali,/user/shameelayoosufali/
465156.0,Music Theory - Melody Composition for Grade 7 ABRSM,True,149.99,How to write  a composition for the ABRSM grade 7 music theory exam : composing with and without a given accompaniment.,637.0,4.8,60.0,15.0,33.0,191.0,2015-10-06T18:26:18Z,2016-06-23,Music,Music Fundamentals,ABRSM,English,/course/music-theory-grade-7-abrsm-composition/,Victoria Williams LmusTCL BA(Mus),/user/vickywilliams/
465264.0,Burn fat and build muscle the easy way with PALEO RECIPES.,True,19.99,Paleo diet is one of the most popular in the world because it works. Learn easy Paleo recipes to achieve your dream body,169.0,4.3,14.0,4.0,47.0,117.0,2015-06-25T23:01:21Z,2016-03-05,Health & Fitness,Nutrition & Diet,Muscle Building,English,/course/burn-fat-and-build-muscle-the-easy-way-with-paleo-recipes/,The Kavegirl,/user/nataliadecastro/
465374.0,Trademarks: Look Up An Existing Trademark Without A Lawyer,True,19.99,Learn about trademarks: Be able to look up an existing trademark without a lawyer. Great if you are starting a business.,4276.0,3.85,28.0,15.0,10.0,39.0,2015-04-04T00:00:27Z,2020-11-22,Business,Business Law,Trademark,English,/course/learn-about-trademarks-and-how-to-look-up-trademarks/,Alex Genadinik's Teaching Assistant,/user/alex-genadinik-teaching-assistant/
464270.0,Auto Cura com Afirmações Positivas para o EU SOU,True,39.99,Passo a Passo como Montar Afirmações Positivas para Meditação e Reflexão Diária que promovem saúde e bem estar,225.0,4.45,32.0,14.0,10.0,105.0,2015-04-02T21:29:13Z,2015-04-02,Personal Development,Personal Transformation,Self-Esteem,Portuguese,/course/auto-cura-com-afirmacoes-positivas-para-o-eu-sou/,Terapeuta Luci Porcino,/user/luciporcino/
465274.0,Beat Your Competition with Local SEO ,True,189.99,Powerful ways you can beat your competition and rise above them in search results.,166.0,4.6,12.0,9.0,32.0,140.0,2015-06-23T21:27:59Z,2019-09-27,Marketing,Search Engine Optimization,SEO,English,/course/beat-your-competiton-with-local-seo/,Scott Ames,/user/scottames/
465210.0,Ruby on Rails Tutorial: Learn 6 Ruby on Rails SEO Techniques,True,199.99,Ruby on Rails SEO: learn 6 Ruby on Rails search engine optimization (SEO) techniques to boost traffic to RoR websites,1357.0,3.85,29.0,14.0,21.0,106.0,2015-05-15T22:10:31Z,2015-07-14,Development,Web Development,Ruby on Rails,English,/course/ruby-on-rails-seo/,David Fonvielle,/user/davidfonvielle/
465432.0,Practical Data Science,True,19.99,You will gain the necessary practical skills to jump start your career as a Data Scientist! ,805.0,3.9,34.0,11.0,48.0,322.0,2015-07-17T00:00:52Z,2015-08-29,Development,Data Science,Data Science,English,/course/data-science/,Atul Bhardwaj,/user/atulbhardwaj4/
465282.0,"Exprésate Clara Y Eficientemente, Oratoria para todos.",True,19.99,"Curso de Oratoria, teórica y practica, ",77.0,4.35,16.0,5.0,11.0,74.0,2015-04-14T17:32:19Z,2015-04-13,Business,Communication,Public Speaking,Spanish,/course/curso-de-oratoria/,Investigacion y  Estudio Empresariales,/user/gabrielvallin/
464800.0,"Community manager, ¡Fácil!",True,39.99,Conocerás las principales redes sociales y serás capaz de gestionar tu publicaciones obteniendo una excelente reputación,1221.0,3.8,433.0,173.0,63.0,286.0,2015-10-01T17:17:21Z,2015-04-01,Marketing,Social Media Marketing,Social Media Management,Spanish,/course/community-manager-facil/,Pixelpro formación online,/user/davidpiqugarcia/
465552.0,Learn to Read for Beginner Readers,True,99.99,For Beginner Readers - aged 2 to 6. This Learn to Read Course will easily and successfully Teach Your Child to Read.,413.0,4.4,55.0,7.0,78.0,431.0,2015-12-07T18:46:25Z,2016-01-12,Teaching & Academics,Humanities,Learn to Read,English,/course/learn-to-read-for-beginner-readers/,Karen Campbell,/user/karencampbell9/
465668.0,Tame your Sugar Gremlin,True,19.99,"Control your sugar cravings, have more energy, be less cranky and shed those extra pounds, by beating insulin resistance",1129.0,4.6,19.0,9.0,56.0,258.0,2015-05-05T21:54:17Z,2015-06-12,Health & Fitness,General Health,Sugar Addiction,English,/course/tame-your-sugar-gremlin/,Sandy Evans,/user/sandyevans/
465714.0,Creating and animating character with clothes 3ds Max and MD,True,74.99,Series of video-lectures how to easily and in short time create cool character using 3ds max and Marvelous Designer,1310.0,3.75,120.0,33.0,14.0,138.0,2015-04-06T22:25:10Z,2015-04-07,Design,3D & Animation,3ds Max,English,/course/creating-and-animating-character-with-clothes-3ds-max-and-md/,Ivan Panasenko,/user/ivanpanasenko/
465602.0,CPU Overclocking: Unlock Your Processor's Hidden Potential,True,44.99,Learn How to Overclock CPU Processor Functions; Safely Manipulate Core Frequencies and Increase Overall PC performance.,2157.0,3.65,37.0,18.0,12.0,41.0,2017-05-07T19:17:58Z,2017-05-05,IT & Software,Hardware,Computer Hardware,English,/course/overclock/,Matt Thomas,/user/matt782/
465652.0,Dog Training - Running A Dog Training Business,True,199.99,"Learn how to run a successful dog training or dog related business, attract your ideal clients & charge high prices",1936.0,4.25,119.0,48.0,39.0,320.0,2015-05-14T19:36:37Z,2022-01-13,Lifestyle,Pet Care & Training,Pet Business,English,/course/dog-business/,Sharon Bolt,/user/sharonbolt/
465418.0,Build A Six Figure A Year Affiliate Marketing Business,True,19.99,Learn my super easy method to establish your business quickly as an online affiliate marketer.,574.0,4.15,38.0,14.0,49.0,521.0,2015-04-03T17:15:23Z,2015-06-23,Marketing,Affiliate Marketing,Affiliate Marketing,English,/course/affiliate-marketing-strategies-tips/,Konstantin Elikh,/user/konel/
465476.0,微積分-極限篇 Calculus-Limits,False,0.0,極限觀念是在學習微積分前必須要具備的基礎，主要介紹下列1.極限的觀念 Concept of Limit2.極限的求法  Calculating limits using limit Law3.極限的嚴格定義4.單邊極限,3169.0,4.8,154.0,20.0,15.0,79.0,2015-04-02T17:13:54Z,2015-04-01,Teaching & Academics,Math,Calculus,Traditional Chinese,/course/calculus-limits/,Lee Bor-Jian,/user/e3inqhwawxzw/
465812.0,"Coğrafya: ""Örnek Soru Çözümleri,KPSS Konu Anlatımları""",True,19.99,"Kpss Genel Kültür-Genel Yetenek Coğrafya TÜM Müfredat, 1269 sayfa yazdırılabilir ders notu...",728.0,4.7,31.0,3.0,188.0,831.0,2015-04-07T21:14:29Z,2018-09-02,Teaching & Academics,Test Prep,Geography,Turkish,/course/cografya-kpss/,Dersdeo Instructor Team,/user/dersdeo/
466000.0,SEO Tutorial for Beginners,False,0.0,"Learn the basics to SEO Optimise Your Site, Get to the Top of Google and Increase Sales!",285348.0,4.4076085,28827.0,6441.0,16.0,45.0,2015-04-05T17:39:47Z,2021-02-10,Marketing,Search Engine Optimization,SEO,English,/course/seo-tutorial/,Daragh Walsh,/user/daraghmichaelw/
465822.0,"Tarih: ""Örnek Soru Çözümleri,KPSS için Konu Anlatımları""",True,19.99,"Kpss Genel Kültür-Genel Yetenek Tarih TÜM Müfredat, 1170 sayfa yazdırılabilir ders notu...",776.0,4.5,45.0,5.0,216.0,997.0,2015-04-22T00:00:59Z,2018-09-02,Teaching & Academics,Test Prep,World History,Turkish,/course/tarih-kpss/,Dersdeo Instructor Team,/user/dersdeo/
465860.0,"Matematik:"" Örnek Soru Çözümleri-KPSS için Konu Anlatımları""",True,19.99,"Kpss Genel Kültür-Genel Yetenek Matematik TÜM Müfredat, 1091 sayfa yazdırılabilir ders notu...",682.0,4.35,37.0,13.0,255.0,1996.0,2015-04-23T22:21:07Z,2018-09-02,Teaching & Academics,Test Prep,Math,Turkish,/course/matematik-kpss/,Dersdeo Instructor Team,/user/dersdeo/
465828.0,"Türkçe: ""Örnek Soru Çözümleri,KPSS için Konu Anlatımları""",True,19.99,"Kpss Genel Kültür-Genel Yetenek Türkçe TÜM Müfredat, 764 sayfa yazdırılabilir ders notu...",656.0,4.45,16.0,0.0,157.0,750.0,2015-04-22T00:24:26Z,2018-09-02,Teaching & Academics,Test Prep,Turkish Language,Turkish,/course/turkce-kpss/,Dersdeo Instructor Team,/user/dersdeo/
466018.0,Las 4 Claves Para Priorizar Tareas y Actuar - Método FAST®,True,139.99,Cómo he multiplicado x 3 mi productividad y gestión del tiempo con las últimas técnicas basadas en  neurociencia.,6078.0,4.550373,1678.0,419.0,29.0,135.0,2017-01-16T22:53:27Z,2019-05-28,Personal Development,Personal Productivity,Personal Productivity,Spanish,/course/productividad-personal-gestion-del-tiempo/,Joaquin Peña PhD (+ 10.000 estudiantes),/user/joaquinpeasiles/
466032.0,Der perfekte YouTube Kanal Update 2017,True,29.99,Erstellen Sie von Anfang an den perfekten Kanal für Ihr Projekt.,248.0,3.85,30.0,9.0,18.0,129.0,2015-05-25T20:06:26Z,2017-04-02,Marketing,Search Engine Optimization,YouTube Marketing,German,/course/der-perfekte-youtube-kanal/,OLaf Hüttmann,/user/olafhttmann/
